record_id,split,country,conference_date,target,label,text,detected_language
seg_00656,train,DE,2021-06-10,,credit claiming,"wir werden unterstützen das Entstehen von Produktionsstätten und Kapazitäten auch in anderen Teilen der Welt, insbesondere Afrika",de
seg_00657,train,DE,2021-06-10,experts,implicit blame avoidance,"Wir haben echt gerade eine gute Entwicklung, aber Professor Wieler hat darauf hingewiesen, das ist jetzt hier noch nicht vorbei alles.",de
seg_00658,train,DE,2021-06-10,citizens,explicit blame shifting,"Und insofern ist entscheidend am Ende das, was insgesamt entscheidend ist, draußen, Abstand, vielleicht idealerweise geimpft oder getestet. Alle Beteiligten. Und auch wenn es vielleicht schwer fällt, insbesondere, wenn es Freude oder weniger Freude gibt, Alkohol macht per se nachlässiger, was Schutz angeht, vielleicht etwas weniger Alkohol ist auch gesünder.",de
seg_00659,test,DE,2021-06-10,citizens,implicit blame avoidance,von Millionen Deutschen jeden Tag genutzt worden ist und noch wird und dass ihnen Sicherheit gegeben hat und gibt für den Alltag,de
seg_00660,test,DE,2021-06-10,subnational level,implicit blame avoidance,"zum Beispiel wäre ich nie auf die Idee gekommen, sag ich ganz ehrlich, dass in dem Umfang per Allgemeinverfügung Beauftragungen stattfinden, also das ganze Bundesländer sagen: wir beauftragen nicht, in denen der Einzelne sozusagen, es kann ja niemand sich zu der Stelle erklären. Sondern man muss ja beauftragt sein, durch die zuständige Behörde. Und der weitere Anbieter, so steht es in der Verordnung, soll eine ordnungsgemäße Durchführung garantieren. Und das bedeutet doch für mich, dass die zuständige Behörde sich anschaut, ob denen derjenige, der sie beauftragt, das kann von den Räumlichkeiten her, von den Hygiene, von den Abläufen her, wenn man das natürlich per Allgemeinverfügung macht. Allgemeinverfügung heißt ja für ein Bundesland zu sagen, der folgende Parameter erfüllt, kann los legen. Ohne sich irgendwas konkret im Einzelnen anzuschauen.",de
seg_00661,train,DE,2021-06-10,,credit claiming,"Das eigentliche Ziel, eine schnelle, erreichbare, erstmal schnell, aber auch eine gut erreichbare, flächendeckende Testinfrastruktur aufzubauen, ist aber eben tatsächlich auch erreicht worden.",de
seg_00662,test,DE,2021-06-10,subnational level,implicit blame avoidance,"Ich mich hat Ministerpräsidenten persönlich angerufen und gesagt, Herr Spahn, wir hatten vorher nicht so umfassend in der Testverordnung vor dem 8. März in der Fassung, wenn Sie da mal reinschauen, die die vorher gültig war, waren die weiteren Anbieter deutlich eingeschränkt in der Frage, wer das überhaupt sein kann und haben wir viele Rückmeldungen aus den Bundesländern gekriegt, bis hinzu Ministerpräsidenten, die gesagt haben, Herr Spahn, wenn Sie das nicht deutlich weiten, dass wir deutlich andere auch beauftragen können, dann werden wir die Testinfrastruktur nicht zügig aufbauen können.",de
seg_00663,train,DE,2021-06-10,subnational level,explicit blame shifting,"Aber das Interesse daran, das ist mir einfach noch mal wichtig gewesen, dass es weitere Anbieter gibt und einen schnellen Aufbau einer Testinfrastruktur, ist sehr nachdrücklich, auch und gerade aus den Ländern vorgebracht worden.",de
seg_00664,train,DE,2021-06-10,experts,implicit blame avoidance,"o wir gerade im Gespräch sind im RKI mit den intensiv medizinischen Verbänden, wie wir so was dauerhaft jetzt installieren und immer besser machen",de
seg_00665,test,DE,2021-06-10,,credit claiming,"wir haben die Leute gut versorgt und wir haben sogar noch 5 Millionen mehr versorgt, als eigentlich geplant war. Hätte man im Nachhinein früher die Preise reduzieren können? im Nachhinein ja. Damals aber mit dem hohen Risiko, dass dann die Masken nicht vollumfänglich verfügbar sind und das Risiko wollte ich nicht eingehen.",de
seg_00666,train,DE,2021-06-10,experts,explicit blame shifting,"das Register wird ja betrieben maßgeblich von den Intensivmedizinern selbst, dem Verband der Intensivmediziner zusammen mit dem Robert Koch Institut, ich weiß nicht, ob Herr Professor Wieler noch was sagen kann zu der Frage",de
seg_00667,train,DE,2021-06-10,experts,explicit blame shifting,"Also ich unterstelle, dass das schon auch von Intensivmedizinern, Ärztinnen und Ärzten korrekt angegeben wird.",de
seg_00668,train,DE,2021-06-10,,credit claiming,"Kurz, ich hab eine Info jetzt, wir sind der zweitgrößte Geldgeber beim ACTA, also dem Instrument der WHO und eine Milliarde Euro davon gehen in Covax.",de
seg_00669,train,DE,2021-06-10,,credit claiming,"dass wir hier mit 27 Mitgliedstaaten einheitlich eine solche App haben und ein solches Zertifikat schaffen andere noch nicht mehr mit allen Bundesstaaten und insofern ist das schon was drüber immer man sich ja auch mal freuen kann, dass das gelungen ist.",de
seg_00670,train,DE,2021-06-10,,credit claiming,"Ich werd dazu nichts mehr sagen, ich möcht einfach meine Arbeit machen, ich möcht dieses Land gut durch und raus aus dieser Pandemie führen",de
seg_00671,train,DE,2021-06-10,citizens,explicit blame shifting,"Und wer es erst in 3-4 Wochen braucht, kann ja vielleicht dem Gesamtsystem noch 2 Wochen Zeit geben, bevor er gleich am Montag sich auf den Weg macht.",de
seg_00672,train,DE,2021-06-10,subnational level,implicit blame avoidance,die Länder fangen jetzt an zu verschicken 10-14 Tage maximal,de
seg_00673,train,DE,2021-06-10,,credit claiming,"Eher man will mal positiv überraschen, besser, aber jedenfalls wird es jetzt ne Zeit, kurze Zeit dauern aber wenn dann einmal so ne Infrastruktur da ist, dann werden auch einige Millionen Nachtragungen sogar vergleichsweise schnell gehen können.",de
seg_00674,train,DE,2021-06-25,subnational level,implicit blame avoidance,"Aber wir haben eben auch gezeigt, dass das Zusammenspiel aus Parlament, aus Regierung, aus Bund und Bundesländern auch in schweren Zeiten funktioniert. Und wir haben uns vor allem auch unter Stress, auch unter schweren Bedingungen vertrauen und aufeinander verlassen können.",de
seg_00675,train,DE,2021-06-25,,credit claiming,"Und bei aller notwendiger Kritik im Vergleich mit vielen anderen Ländern in Europa und auf der Welt sind wir bis hierhin alles in allem vergleichsweise gut durch diese Pandemie, durch diese Jahrhundertkrise gekommen.",de
seg_00676,test,DE,2021-06-25,subnational level,implicit blame avoidance,Zudem beraten die Länder heute im Bundesrat auch unsere Pflegereform,de
seg_00677,train,DE,2021-06-25,,credit claiming,"Damit stellen wir sicher, dass Pflegekräfte in der Altenpflege künftig nach Tarif bezahlt werden.",de
seg_00678,train,DE,2021-06-25,,credit claiming,"Damit haben wir übrigens schon vor der Pandemie begonnen, in der Kranken- wie in der Altenpflege.",de
seg_00679,train,DE,2021-06-25,subnational level,implicit blame avoidance,"Aber ich bin sehr froh darüber, dass mit der Entscheidung heute des Bundesrates wir tatsächlich gerade für die Altenpflege haben, noch einen Unterschied machen können.",de
seg_00680,train,DE,2021-06-25,citizens,explicit blame shifting,"Es liegt an uns. Wir dürfen zuversichtlich in diesen Sommer gehen. Wir können den Sommer genießen, aber eben mit Vorsicht",de
seg_00681,test,DE,2021-06-25,citizens,explicit blame shifting,"Aber ich kann nur alle bitten und ermuntern, die Testangebote auch zu nutzen, die weiterhin kostenlos jedem zur Verfügung stehen. Wer will, dass die Schule nach den Ferien sorgenfreier starten können, der sollte sich und seine Familie nach der Rückkehr aus dem Urlaub einfach 1-2-3 Mal in einigen Tagen Abstand testen",de
seg_00682,test,DE,2021-06-25,citizens,explicit blame shifting,"Und das ist eine individuelle Entscheidung von Kindern, Eltern und dem impfenden Arzt. Aber möglicherweise beeinflusst die aktuelle Deltaentwicklung ja auch diese individuelle Entscheidung in der Abwägung.",de
seg_00683,train,DE,2021-06-25,citizens,explicit blame shifting,"sich impfen zu lassen im eigenen Interesse, um sich selbst zu schützen. Aber es dient auch dem Gemeinwohl. Es ist im Interesse von uns allen, wenn sich möglichst viele für eine Impfung entscheiden. Denn wer nicht geimpft ist, wird sich unweigerlich früher oder später infizieren. Impfung oder Infektion, das ist die Wahl für jeden Einzelnen. Und das ist die Wahl auch für uns als Gesellschaft.",de
seg_00684,train,DE,2021-06-25,,credit claiming,"Der Abgeordnete Spahn hat, ich weiß gar nicht, vor acht oder zehn Jahren schon mal Vorschläge vorgelegt, wie mit besserer regulatorischer Rahmen für 24 Stunden Kräfte gefunden werden könnte.",de
seg_00685,train,DE,2021-06-25,,credit claiming,"Und ich finde, den gibt es.",de
seg_00686,train,DE,2021-06-25,experts,implicit blame avoidance,"Vielleicht könnte Herr Professor Wieler, Professor Sander vor allem auch mit Blick auf Genesene und Auffrischimpfungen oder Zweifachimpfungen noch mal auch ergänzen.",de
seg_00687,train,DE,2021-06-25,subnational level,implicit blame avoidance,"Wir sind zum Ersten auch in dieser Woche auf Staatssekretärsebene gab es eine Runde mit den Ländern über die Frage, wie die Infrastruktur nach dem 30. 09. bis dahin ist sie ja im Moment finanziert die Impfzentren auch erhalten werden kann und vor allem, was erhalten werden muss",de
seg_00688,train,DE,2021-06-25,,credit claiming,"Wissen Sie, wir haben von Anfang an eine Impfstrategie gehabt, die vorgesehen hat, die Zweitimpfung innerhalb des vorgesehenen, in der Zulassung vorgesehenen Intervalls.",de
seg_00689,train,DE,2021-06-25,,credit claiming,Also wir werden sie jedenfalls möglich machen können.,de
seg_00690,train,DE,2021-06-25,subnational level,implicit blame avoidance,"Und wir haben diese Frage ja mit den Gesundheitsministerinnen und Ministern der Länder beraten, zu einer gemeinsamen Empfehlung geführt.",de
seg_00691,train,DE,2021-06-25,citizens,explicit blame shifting,nicht fahren bitte wenn man nicht unbedingt dann auch muss.,de
seg_00692,train,DE,2021-06-25,citizens,implicit blame avoidance,"Das Angebot letztes Jahr war: jeder Zurückreisende kann sich testen lassen, egal aus welchem Gebiet und welcher Risikosituation. Und ich kann halt nur ermuntern und dazu auffordern, das auch zu tun",de
seg_00693,train,DE,2021-06-25,citizens,implicit blame avoidance,Die Umfragen zeigen ja tatsächlich in Deutschland Die Impfbereitschaft steigt mit dem Alter.,de
seg_00694,test,DE,2021-06-25,citizens,explicit blame shifting,"Aus vielen nachvollziehbaren Gründen im Zweifel. Aber ich kann eben nur dafür werben, auch bei Jüngeren das Impfangebot eben auch wahrzunehmen, um sich selbst zu schützen, aber eben auch uns alle zu schützen.",de
seg_00695,test,DE,2021-06-25,citizens,implicit blame avoidance,"Also Kurzzusammenfassung Es wäre besser gewesen, wir würden EU einheitlich dort Regeln finden. Wenn nicht, müssen wir weiterhin unsere machen, um uns zu schützen.",de
seg_00696,train,DE,2021-06-25,,credit claiming,"Dass ich immer nur wieder, dafür erst mal immer wieder das Gespräch suche.",de
seg_00697,train,DE,2021-06-25,,credit claiming,"Also es ist und war auf jeden Fall im Blick und trotzdem muss uns ja beschäftigen und beschäftigt auch mich die Frage, wie es dann zu einem solchen Eindruck kommen kann und was wir tun können, um auch ein Angebot zu machen, wo tatsächlich auch klar ist, wir haben das natürlich im Blick und das gilt für mich zum Beispiel auch das Impfangebot",de
seg_00698,train,DE,2021-06-25,citizens,implicit blame avoidance,"Also so erlebe ich nicht Familie, sondern es ist doch irgendwie das aufeinander aufpassen. Und mein Eindruck ist aus den Gesprächen, und auch im Übrigen aus Umfragen, dass die Bereitschaft und der Wille auf die Großeltern und Elterngeneration in dieser Pandemie auch besonders Acht zu geben, weil besonders gefährdet.",de
seg_00699,train,DE,2021-06-25,citizens,implicit blame avoidance,"Ich finde das Allerwichtigste und das ist jedenfalls meine Art, Politik zu machen, seitdem ich Politik mache, einfach auch miteinander im Gespräch zu sein.",de
seg_00700,train,DE,2021-06-25,,credit claiming,"Ich finde das Allerwichtigste und das ist jedenfalls meine Art, Politik zu machen, seitdem ich Politik mache, einfach auch miteinander im Gespräch zu sein.",de
seg_00701,train,DE,2021-06-25,citizens,explicit blame shifting,"Aber es hilft uns ja nichts, wenn wir jetzt so tun, als wäre es weg. Es ist nicht weg. Es ist noch da. Und ich finde, es gehört zur Verantwortung in der Politik dazu, dann die Dinge auch auszusprechen und eben zu sagen miteinander, es liegt an uns Leute, ob wir das Erreichte sichern, ob Herbst und Winter eine Zeit werden, wo wir die Dinge besser unter Kontrolle haben oder eben nicht. Und da finde ich solche Kategorien, wie Sie sie eingangs genannt haben, nicht hilfreich für eine gute Diskussion.",de
seg_00702,train,DE,2021-06-25,citizens,explicit blame shifting,"Hat dann eigentlich derjenige, der sich nicht impfen lässt, einen Anspruch darauf, dass alle anderen im Raum, die geimpft sind, wegen ihm die Maske tragen oder wegen ihr? Ich finde nein.",de
seg_00703,train,DE,2021-06-25,subnational level,implicit blame avoidance,"Ich kann es jedenfalls nur begrüßen, dass die Kolleginnen und Kollegen, Schulministerinnen und -minister aus den Ländern ja gesagt haben.",de
seg_00704,test,DE,2021-06-25,subnational level,implicit blame avoidance,"Also ja, und das machen die Länder ja auch werden die Maßnahmen entsprechend angepasst, aber nicht auf Null.",de
seg_00705,train,DE,2021-06-25,subnational level,implicit blame avoidance,"Und die Länder weisen zu Recht darauf hin, dass das ihre originäre Zuständigkeit ist",de
seg_00706,train,DE,2021-06-25,citizens,implicit blame avoidance,"Es ist eine individuelle Entscheidung von Kindern, Jugendlichen, ihren Eltern und dem impfenden Arzt. Und diese individuelle Entscheidung werden sicherlich jetzt im Lichte der Entwicklungen rund um Delta der Erfahrung Israel in Schulen sicherlich viele dann für sich auch einfach abwägen.",de
seg_00707,train,DE,2021-06-25,experts,implicit blame avoidance,"Also mein Eindruck ist, dass wir jetzt langsam in die Phase kommen, die Herr Professor Sander, Herr Professor Wieler angesprochen haben",de
seg_00708,train,DE,2021-06-25,citizens,implicit blame avoidance,"Jetzt geht es darum, diejenigen zu erreichen, die vielleicht überlegen, die zögern, die es immer aufschieben, die nie einen Arzttermin nehmen, die man in der Universität gut erreichen kann, im Betrieb, im Stadtteil, in der Moschee, neben der Kirche, auf dem Marktplatz. Und das wird jetzt stärker stattfinden und stattfinden müssen.",de
seg_00709,train,DE,2021-10-06,citizens,explicit blame shifting,"wir weiterhin ist eben miteinander in der Hand haben, vor allem durch AHA Regeln, Schutzmasken, gerade auch in den Bereichen öffentlichen Nahverkehr, Einzelhandel, wo man den anderen nicht kennt und Impfstatus durch 3G, geimpft, genesen und getestet.",de
seg_00710,train,DE,2021-10-06,,credit claiming,"das hat offenkundig einen Unterschied gemacht mit der Einführung Ende August und vor allem im Impfen, impfen, impfen einen entscheidenden Unterschied weitermachen können auch für Herbst und Winter.",de
