record_id,split,country,conference_date,target,label,text,detected_language
seg_00514,train,DE,2021-02-26,subnational level,praising,"Und natürlich ist der Weg dann in die Arztpraxen einer, wie gesagt, es gibt Bundesländer, die arbeiten schon zum Beispiel mit onkologischen Praxen zusammen, um in den Praxen Krebspatienten dann auch zu impfen, so dass es dort verschiedene Ansätze gibt.",de
seg_00515,train,DE,2021-02-26,,credit claiming,"Wir haben, ich hab ja auch am Mittwoch im Deutschen Bundestag noch mal deutlich gemacht, dass aus meiner, aus unserer Sicht diese Pandemie in ihrer ganzen Komplexität sich nicht auf eine Zahl reduzieren lässt. Ich erinnere noch sehr gut, wie wir vor einem Jahr etwa alle ja nicht einem Jahr, 10 Monaten über den R wert sehr intensiv diskutiert haben, und es macht zum Beispiel den Unterschied, ob sie 35 von unten erreichen oder von oben",de
seg_00516,train,DE,2021-02-26,experts,explaining/sharing responsibility,"das ist ja genau das was die Lageberichte des RKIs jeden Tag tun, sehr umfassend das Bild schildern im Gesundheitswesen über das Infektionsgeschehen und anderes mehr, aber die Inzidenzen sind immer ein guter Indikator hinzuschauen, also wann ist ein Moment, wo man sozusagen auch spätestens hingeschaut haben sollte.",de
seg_00517,train,DE,2021-02-26,experts,explaining/sharing responsibility,"Also es sind wichtige Indikatoren, wichtige Bezugspunkte, auch durchaus für die Frage von Maßnahmen, aber eben genauso wichtig ist es, das hat das Robert Koch Institut gesagt, das haben wir immer gesagt, das ganze Bild zu sehen und einzuordnen.",de
seg_00518,test,DE,2021-02-26,,credit claiming,"Wie gesagt, wir wähnten uns auf einem wirklich guten Weg. Wir waren ja auch auf einem wirklich guten Weg. Über 3-4 Wochen, die gesehen haben, wie die Inzidenz sinkt, das Infektionsgeschehen sinkt, die Belastung fürs Gesundheitswesen geringer wird, weniger aktive Fälle auf den Intensivstationen, wir Entspannung gesehen haben, die Positivrate bei den Tests runtergeht, also alle Indikatoren waren sehr sehr, sehr ermutigend dafür, dass das jetzt wahrscheinlich hätte so weitergehen können.",de
seg_00519,train,DE,2021-02-26,subnational level,explaining/sharing responsibility,"aber wenn wir mal auf das aktuelle Infektionsgeschehen sehen, sehe ich, dass die 35 in sehr naher Nähe, bundesweit und für viele Bundesländer erreichbar sind.",de
seg_00520,train,DE,2021-02-26,subnational level,explaining/sharing responsibility,"Wenn ich das nur ergänzen darf, wenn ich jetzt nicht der Eindruck entsteht, dass der Bund jetzt flächendeckend schafft und organisiert, sondern im Gegenteil, ich finde gerade das Beispiel Tübingen vorneweg, aber wir haben ja mittlerweile Böblingen, Schmalkalden, viele andere wo sich zeigt, dass wenn wir den Rahmen setzen. Die Übernahme der Kosten, den rechtlichen Rahmen für die Nutzung der Tests, übrigens ja auch den Rahmen dann gesetzt haben, dass Lehrerinnen und Lehrer sich selbst sozusagen nach Schulungen testen können und anderes mehr, dass da wahnsinnig viel entsteht vor Ort. Wir müssen die Möglichkeiten geben, wir müssen die Finanzierung sicherstellen, an Tests zu kommen, ist auch nicht, ich habe heute schon wieder gelesen, wir müssen einen Test bestellen, weil also ein Schnelltest zu kommen ist im Moment ?",de
seg_00521,test,DE,2021-02-26,subnational level,explaining/sharing responsibility,"der Bund müsse jetzt im ganzen Land alles organisieren die Beschaffung das testen die sonst wie was, das wird nicht gut gehen können sondern wir Leben doch gerade als föderaler, subsidiärer Staat genau von der Kreativität wir müssen sie freihalten von möglichst erstens finanziellen Themen dabei",de
seg_00522,test,DE,2021-02-26,subnational level,shifting responsibility,"da hab ich schon auch noch Vertrauen in die Marktwirtschaft, wird da sehr viel Angebot entstehen. Das muss nicht immer alles zentral passieren, wir müssen einen Rahmen setzen, zentral, das ist wichtig.",de
seg_00523,train,DE,2021-02-26,,credit claiming,Im Übrigen haben wir ja auch mit dem Masernvirus Leben gelernt und mit vielen anderen uns ganz gut.,de
seg_00524,train,DE,2021-03-12,,credit claiming,"Wir konnten, Bürgerinnen und Bürger, Bewohnerinnen und Bewohner in den Pflegeheimen impfen. Viele der über 80 Jährigen konnten bereits geimpft werden oder haben zeitnah einen Impftermin, in einigen Ländern bereits die ersten über 70 jährigen. Die Zahl der Infektionen, der Krankenhausbehandlung und der zu beklagenden Todesfälle gerade bei den Höchstbetagten und Älteren gehen deutlich zurück.",de
seg_00525,train,DE,2021-03-12,subnational level,explaining/sharing responsibility,"Pflegeheime können auch Zug um Zug, ihre strikten Isolations- und Besuchsregeln lockern wie es Nordrhein-Westfalen beispielsweise gerade macht.",de
seg_00526,train,DE,2021-03-12,,credit claiming,"Und im Übrigen, auch das finde ich, sollten wir gelegentlich wahrnehmen, wenn wir schauen über die letzten 5-6 Monate im europäischen Vergleich gibt es wenige Länder unserer Größe und geographischen Lage, die während der ganzen zweiten Welle im unteren Drittel beim Infektionsgeschehen und bei der Dynamik gewesen sind, bei allem, was besser geht und bei allem, was wir auch betrachten müssen, wo wir Infektionsgeschehen noch besser in den Griff bekommen müssen. Wir haben im europäischen Vergleich bis hierhin auch in der zweiten Welle viele, viele Bürger vor Erkrankung und schwersten Verläufen schützen können.",de
seg_00527,train,DE,2021-03-12,subnational level,explaining/sharing responsibility,"Auch deshalb und weil wir nicht länger im absoluten Lockdown erstarren können, haben sich Bund und Länder zu vorsichtigen Öffnungsschritten entschieden.",de
seg_00528,train,DE,2021-03-12,subnational level,praising,"Zum Testen, diese Woche haben bereits viele Länder und viele Landkreise und Städte in Deutschland mit den Schnelltests für alle mit den Bürgertests begonnen, gemessen auch an der kritischen öffentlichen Debatte ist das ein Erfolg",de
seg_00529,test,DE,2021-03-12,,credit claiming,der Bund zahlt den Test mindestens einmal pro Woche,de
seg_00530,train,DE,2021-03-12,subnational level,praising,"die Länder und Kommunen die Testzentren vor Ort besorgen, die Schnelltests und bauen Schritt für Schritt die Infrastruktur auf. Das funktioniert noch unterschiedlich gut, aber es funktioniert und das funktioniert an ganz vielen Stellen im Land auch schon sehr gut.",de
seg_00531,train,DE,2021-03-12,subnational level,praising,"Und in zumindest sehr vielen Teilen des Landes klappt es schon mit dem umfassenden Schnelltest Angebot, mit dem Bürgertest und in den Landkreisen und Städten, wo es noch im Aufbau ist, ist es insbesondere auch für nächste Woche schon angekündigt und von letzten Mittwoch bis heute, finde ich, ist das schon ein enormer Erfolg",de
seg_00532,train,DE,2021-03-12,,credit claiming,"Und in zumindest sehr vielen Teilen des Landes klappt es schon mit dem umfassenden Schnelltest Angebot, mit dem Bürgertest und in den Landkreisen und Städten, wo es noch im Aufbau ist, ist es insbesondere auch für nächste Woche schon angekündigt und von letzten Mittwoch bis heute, finde ich, ist das schon ein enormer Erfolg",de
seg_00533,train,DE,2021-03-12,citizens,shifting responsibility,"Es ist weiterhin wichtig, auch die anderen Regeln Abstand, Hygiene, medizinische Schutzmasken einzuhalten",de
seg_00534,train,DE,2021-03-12,,credit claiming,"Ich habe hier letzte Woche Freitag angeboten mitzuhelfen dafür zu sorgen, dass die Länder tatsächlich für Kitas und Schulen auch Tests bestellen können. Die ersten sind am Mittwoch vorgestern ausgeliefert worden aus dieser Ankündigung aus den Verträgen, die wir als Rahmenverträge geschlossen haben, als Bund, und es werden weitere folgen können.",de
seg_00535,train,DE,2021-03-12,subnational level,explaining/sharing responsibility,"Wir haben ein weiteres Angebot an die Länder geschickt, bis zu 62 Millionen Selbsttests sind März und April, jetzt kurzfristig auch mit ersten Lieferungen abgesichert, sodass die Brücke, bis die Ausschreibung der Länder selbst, die ja für Kitas und Schulen in Ausschreibungen sind, dass wir diese Brücke bauen können, das eben sehr zügig, wie gesagt vor 2 Tagen die erste Auslieferung, dann eben auch Tests verfügbar sind.",de
seg_00536,test,DE,2021-03-12,citizens,praising,"Zum Impfen, über 7% der Deutschen sind einmal mindestens geimpft, sind über oder um die 6 Millionen. Wir haben übrigens erstmalig jetzt Tageshöchstwerte bei den täglichen Impfungen erreicht. In den letzten 2 Tagen jeweils über zweihundertsiebzigtausend Impfungen pro Tag jeweils zweihunderttausend Erstimpfungen pro Tag etwa. Wir sehen also, es gewinnt deutlich an Dynamik",de
seg_00537,train,DE,2021-03-12,,credit claiming,"Zum Impfen, über 7% der Deutschen sind einmal mindestens geimpft, sind über oder um die 6 Millionen. Wir haben übrigens erstmalig jetzt Tageshöchstwerte bei den täglichen Impfungen erreicht. In den letzten 2 Tagen jeweils über zweihundertsiebzigtausend Impfungen pro Tag jeweils zweihunderttausend Erstimpfungen pro Tag etwa. Wir sehen also, es gewinnt deutlich an Dynamik",de
seg_00538,train,DE,2021-03-12,subnational level,explaining/sharing responsibility,"Die Gesundheitsministerinnen und Minister von Bund und Länder haben dafür einen Beschluss erarbeitet, so früh wie möglich, spätestens aber Mitte April sollen auch niedergelassene Ärzte routinemäßig in die Corona Impfkampagne einbezogen werden immer mit dem wichtigen Hinweis, wenn die Lieferungen wie zugesagt erfolgen. Warum nicht früher, fragen viele. Weil die Länder und die Kommunen vor Ort auch die Impfzentren weiter laufen lassen wollen und weil es noch nicht genug Impfstoff gibt, um alle Impfzentren und parallel alle Arztpraxen zu versorgen.",de
seg_00539,test,DE,2021-03-12,,credit claiming,"Gerade die Zahlen bei den über 80 Jährigen zeigen, wie wichtig es war und ist zu priorisieren. Hätten wir nicht zuerst die Pflegeheimbewohnerinnen und Bewohner und die besonders gefährdeten, nämlich die Hochbetagten, geimpft, hätten wir weniger Menschen geschützt vor schwersten und tödlichen Verläufen in den letzten Wochen.",de
seg_00540,train,DE,2021-03-12,subnational level,explaining/sharing responsibility,"deswegen finde ich es sehr wichtig, dass wir auch gemeinsam das Saarland dabei unterstützen, das zu vermeiden.",de
seg_00541,train,DE,2021-03-12,citizens,shifting responsibility,"Es machen die Menschen ja im Zweifel zu Hause in ihrer Privatwohnung diesen Selbsttest in Selbstverantwortung, und darüber haben wir natürlich keinen abschließenden Überblick wer sich wie Selbsttest leistet an der Stelle. Was dann passiert und unsere ausdrückliche Empfehlung ist, bei den Schnelltests wird es regelhaft passieren in den Testzentren und den Arztpraxen und bei den Selbsttests ist die ausdrückliche Empfehlung sich zu wenden bei einem positiven Testergebnis an den Arzt an 11 611 7 um eine PCR Bestätigungstestung zu veranlassen",de
seg_00542,train,DE,2021-03-12,experts,explaining/sharing responsibility,"Deswegen ist die Gesamteinordnung wichtig und deswegen ist ja das wichtig, was der Professor Wieler gesagt hat, dass wir die anderen Werkzeuge, die wir haben, die Sentinel Praxen, wie entwickeln sich Atemwegserkrankungen und das ist ne gleichbleibende Größe jetzt über Monate, die wir da haben.",de
seg_00543,train,DE,2021-03-12,citizens,shifting responsibility,"Und wir müssen eben deswegen das immer ergänzen mit weiteren Instrumenten und den Bürgerinnen und Bürgern genauso sagen, umso mehr es Schnell- und Selbsttest gibt, desto mehr ist die Verantwortung auch beim Einzelnen.",de
seg_00544,train,DE,2021-03-12,citizens,blaming,Gerade Selbsttest heißt immer auch Selbstverantwortung.,de
seg_00545,train,DE,2021-03-12,experts,shifting responsibility,Vielleicht kann sogar Frau Richter Scheer auch noch mal aus dem Alltag mit AstraZeneca berichten dazu.,de
seg_00546,train,DE,2021-03-12,,credit claiming,"wir nehmen die Meldung sehr, sehr ernst. Und bewerten sie natürlich sofort",de
seg_00547,test,DE,2021-03-12,experts,shifting responsibility,"Und bewerten sie natürlich sofort und bitten sowohl die europäischen Arzneimittelbehörden wie das Paul Ehrlich Institut ne Bewertung vorzunehmen. Die findet auch, hat stattgefunden und findet natürlich weiter statt. Die Europäische Arzneimittelagentur hat nach Beratung der Experten gestern erklärt, dass es keine auffällige Häufung von Thrombosen im zeitlichen Zusammenhang mit der Impfung gebe, das Paul Ehrlich Institut analysiert die Lage parallel und kommt auch für Deutschland zu derselben Einschätzung",de
seg_00548,train,DE,2021-03-12,experts,shifting responsibility,"Das Paul Ehrlich Institut begleitet das intensiv mit den Behörden vor Ort, um zu erkennen, ob, das ist ja die Frage, gibt es einen kausalen Zusammenhang oder ist es nur in Anführungszeichen ein zeitlicher Zusammenhang, der statistisch natürlich sich ergeben kann, wenn sie 3, 5, 10 Millionen Menschen impfen? Mit einem Impfstoff wird statistisch bestimmte Erkrankungen, die auch sonst 3, 5 oder 10 Millionen Menschen ohne Impfung hätten, dann auch im zeitlichen Zusammenhang auftauchen. Die Frage ist, gibt es einen ursächlichen Zusammenhang? und dafür, das sagen uns das Paul Ehrlich Institut,",de
seg_00549,train,DE,2021-03-12,,credit claiming,"Wir sind aufmerksam. Wir klären auf, Transparenz, das Paul Ehrlich Institut veröffentlicht jede Woche die Meldung, die es auch gibt im Zusammenhang mit der mit den Impfungen, und zwar nicht nur Impfreaktionen, sondern eben auch Folgewirkungen, die erstmal im zeitlichen Zusammenhang stehen und geht dem intensiv nach, wie andere Behörden auch. Also wir machen das sehr transparent, sehr sehr offen",de
seg_00550,train,DE,2021-03-12,experts,explaining/sharing responsibility,"das Paul Ehrlich Institut veröffentlicht jede Woche die Meldung, die es auch gibt im Zusammenhang mit der mit den Impfungen, und zwar nicht nur Impfreaktionen, sondern eben auch Folgewirkungen",de
seg_00551,train,DE,2021-03-12,citizens,explaining/sharing responsibility,"ich finde wir haben auch ne gemeinsame Verantwortung, wenn ich das sagen darf, entsprechend einzuordnen, weil die Transparenz Voraussetzung ist für Akzeptanz und gleichzeitig aber eben aus der Transparenz finde ich dann auch nichts entstehen darf, was dann fälschlicherweise Akzeptanz reduzieren würde und mit dem, was wir bisher wissen ist der Nutzen auch nach allen Vorfällen, die bisher berichtet und untersucht wurden, bei weitem höher als das Risiko und das gilt auch weiterhin.",de
seg_00552,train,DE,2021-03-12,,credit claiming,"wenn ich die Wahl habe, dafür zu sorgen, dass nächste Woche Ärztinnen und Ärzte und Pflegekräfte Masken haben, oder eben ein Verfahren von 6 Monaten einzuhalten, entscheide ich mich in einer Pandemie und in der Not dafür, schnell zu handeln.",de
